name,value,posX,posY,size,angle
MASTER ASSA,4155.0,11716.0,12587.0,70.0,0.0
,0.0,11759.0,12645.0,70.0,0.0
,0.0,11759.0,12717.0,70.0,0.0
,0.0,11759.0,12789.0,70.0,0.0
,0.0,11759.0,12861.0,70.0,0.0
,0.0,11807.0,12917.0,70.0,0.0
,0.0,11863.0,12973.0,70.0,0.0
,0.0,11919.0,13029.0,70.0,0.0
,0.0,11975.0,13085.0,70.0,0.0
,0.0,11965.0,13159.0,70.0,0.0
,0.0,11924.0,13227.0,70.0,0.0
,0.0,11868.0,13283.0,70.0,0.0
,0.0,11836.0,13347.0,70.0,0.0
,0.0,11888.0,13398.0,70.0,0.0
,0.0,11953.0,13429.0,70.0,0.0
,0.0,12028.0,13429.0,70.0,0.0
,0.0,12099.0,13430.0,70.0,0.0
,0.0,12171.0,13430.0,70.0,0.0
,0.0,12243.0,13430.0,70.0,0.0
,0.0,12315.0,13430.0,70.0,0.0
,0.0,12387.0,13437.0,70.0,0.0
,0.0,12460.0,13438.0,70.0,0.0
,0.0,12516.0,13486.0,70.0,0.0
,0.0,12572.0,13542.0,70.0,0.0
,0.0,12628.0,13598.0,70.0,0.0
,0.0,12684.0,13646.0,70.0,0.0
,0.0,12756.0,13646.0,70.0,0.0
,0.0,12828.0,13646.0,70.0,0.0
,0.0,12903.0,13649.0,70.0,0.0
,0.0,12970.0,13627.0,70.0,0.0
,0.0,13026.0,13571.0,70.0,0.0
,0.0,13082.0,13515.0,70.0,0.0
,0.0,13138.0,13459.0,70.0,0.0
,0.0,13202.0,13427.0,70.0,0.0
,0.0,13274.0,13427.0,70.0,0.0
,0.0,13346.0,13427.0,70.0,0.0
,0.0,13410.0,13394.0,70.0,0.0
,0.0,13431.0,13325.0,70.0,0.0
,0.0,13428.0,13254.0,70.0,0.0
,0.0,13423.0,13178.0,70.0,0.0
,0.0,13423.0,13104.0,70.0,0.0
,0.0,13423.0,13032.0,70.0,0.0
,0.0,13420.0,12958.0,70.0,0.0
,0.0,13365.0,12901.0,70.0,0.0
,0.0,13306.0,12854.0,70.0,0.0
,0.0,13250.0,12798.0,70.0,0.0
,0.0,13196.0,12740.0,70.0,0.0
,0.0,13144.0,12681.0,70.0,0.0
,0.0,13090.0,12624.0,70.0,0.0
,0.0,13017.0,12585.0,70.0,0.0
,0.0,12935.0,12599.0,70.0,0.0
,0.0,12859.0,12613.0,70.0,0.0
,0.0,12790.0,12632.0,70.0,0.0
,0.0,12745.0,12690.0,70.0,0.0
,0.0,12705.0,12751.0,70.0,0.0
,0.0,12682.0,12825.0,70.0,0.0
,0.0,12682.0,12897.0,70.0,0.0
,0.0,12618.0,12937.0,70.0,0.0
,0.0,12546.0,12937.0,70.0,0.0
,0.0,12490.0,12993.0,70.0,0.0
,0.0,12458.0,13057.0,70.0,0.0
,0.0,12403.0,13105.0,70.0,0.0
,0.0,12339.0,13057.0,70.0,0.0
,0.0,12285.0,13006.0,70.0,0.0
,0.0,12229.0,12950.0,70.0,0.0
,0.0,12235.0,12878.0,70.0,0.0
,0.0,12250.0,12808.0,70.0,0.0
,0.0,12250.0,12736.0,70.0,0.0
,0.0,12250.0,12664.0,70.0,0.0
,0.0,12250.0,12592.0,70.0,0.0
,0.0,12250.0,12520.0,70.0,0.0
,0.0,12194.0,12464.0,70.0,0.0
,0.0,12139.0,12407.0,70.0,0.0
,0.0,12098.0,12350.0,70.0,0.0
,0.0,12047.0,12290.0,70.0,0.0
,0.0,11992.0,12234.0,70.0,0.0
,0.0,11938.0,12178.0,70.0,0.0
,0.0,11888.0,12119.0,70.0,0.0
,0.0,11835.0,12062.0,70.0,0.0
WHITE GOD,0.0,11779.0,12006.0,70.0,0.0
,0.0,11723.0,11949.0,70.0,0.0
,0.0,11657.0,11902.0,70.0,0.0
,0.0,11603.0,11856.0,70.0,0.0
,0.0,11531.0,11856.0,70.0,0.0
,0.0,11456.0,11867.0,70.0,0.0
,0.0,11379.0,11873.0,70.0,0.0
,0.0,11307.0,11873.0,70.0,0.0
,0.0,11235.0,11873.0,70.0,0.0
,0.0,11163.0,11873.0,70.0,0.0
,0.0,11090.0,11874.0,70.0,0.0
,0.0,11036.0,11930.0,70.0,0.0
,0.0,10979.0,11987.0,70.0,0.0
,0.0,10923.0,12043.0,70.0,0.0
,0.0,10851.0,12043.0,70.0,0.0
,0.0,10817.0,12106.0,70.0,0.0
,0.0,10761.0,12162.0,70.0,0.0
,0.0,10730.0,12229.0,70.0,0.0
,0.0,10674.0,12285.0,70.0,0.0
,0.0,10618.0,12341.0,70.0,0.0
,0.0,10646.0,12216.0,70.0,0.0
,0.0,10655.0,12140.0,70.0,0.0
,0.0,10696.0,12073.0,70.0,0.0
,0.0,10746.0,12024.0,70.0,0.0
,0.0,10778.0,11960.0,70.0,0.0
,0.0,10777.0,11883.0,70.0,0.0
,0.0,10733.0,11824.0,70.0,0.0
,0.0,10676.0,11767.0,70.0,0.0
,0.0,10620.0,11711.0,70.0,0.0
,0.0,10564.0,11655.0,70.0,0.0
,0.0,10508.0,11599.0,70.0,0.0
,0.0,10452.0,11543.0,70.0,0.0
,0.0,10396.0,11487.0,70.0,0.0
,0.0,10340.0,11431.0,70.0,0.0
,0.0,10284.0,11375.0,70.0,0.0
,0.0,10228.0,11319.0,70.0,0.0
,0.0,10172.0,11263.0,70.0,0.0
,0.0,10110.0,11215.0,70.0,0.0
,0.0,10047.0,11182.0,70.0,0.0
,0.0,9984.0,11139.0,70.0,0.0
,0.0,9983.0,11067.0,70.0,0.0
,0.0,10018.0,10998.0,70.0,0.0
,0.0,10078.0,10940.0,70.0,0.0
,0.0,10133.0,10887.0,70.0,0.0
,0.0,10167.0,10820.0,70.0,0.0
,0.0,10135.0,10753.0,70.0,0.0
,0.0,10064.0,10707.0,70.0,0.0
,0.0,9999.0,10666.0,70.0,0.0
,0.0,9933.0,10618.0,70.0,0.0
,0.0,9870.0,10570.0,70.0,0.0
,0.0,9814.0,10524.0,70.0,0.0
,0.0,9761.0,10476.0,70.0,0.0
,0.0,9710.0,10428.0,70.0,0.0
,0.0,9661.0,10375.0,70.0,0.0
,0.0,9613.0,10313.0,70.0,0.0
,0.0,9564.0,10258.0,70.0,0.0
,0.0,9524.0,10195.0,70.0,0.0
,0.0,9520.0,10122.0,70.0,0.0
,0.0,9450.0,10102.0,70.0,0.0
,0.0,9370.0,10083.0,70.0,0.0
,0.0,9298.0,10083.0,70.0,0.0
,0.0,9225.0,10097.0,70.0,0.0
,0.0,9149.0,10114.0,70.0,0.0
,0.0,9074.0,10127.0,70.0,0.0
,0.0,9004.0,10130.0,70.0,0.0
,0.0,8932.0,10133.0,70.0,0.0
,0.0,8856.0,10131.0,70.0,0.0
,0.0,8778.0,10087.0,70.0,0.0
,0.0,8712.0,10058.0,70.0,0.0
,0.0,8640.0,10052.0,70.0,0.0
,0.0,8564.0,10062.0,70.0,0.0
,0.0,8498.0,10091.0,70.0,0.0
,0.0,8428.0,10083.0,70.0,0.0
,0.0,8368.0,10035.0,70.0,0.0
,0.0,8302.0,9989.0,70.0,0.0
,0.0,8299.0,9919.0,70.0,0.0
,0.0,8364.0,9889.0,70.0,0.0
,0.0,8466.0,9859.0,70.0,0.0
,0.0,8535.0,9835.0,70.0,0.0
,0.0,8607.0,9803.0,70.0,0.0
,0.0,8658.0,9755.0,70.0,0.0
,0.0,8714.0,9699.0,70.0,0.0
,0.0,8770.0,9643.0,70.0,0.0
,0.0,8816.0,9585.0,70.0,0.0
,0.0,8818.0,9514.0,70.0,0.0
,0.0,8801.0,9444.0,70.0,0.0
,0.0,8776.0,9376.0,70.0,0.0
,0.0,8751.0,9308.0,70.0,0.0
,0.0,8748.0,9235.0,70.0,0.0
,0.0,8759.0,9156.0,70.0,0.0
,0.0,8807.0,9095.0,70.0,0.0
,0.0,8841.0,9027.0,70.0,0.0
,0.0,8875.0,8961.0,70.0,0.0
,0.0,8876.0,8888.0,70.0,0.0
,0.0,8859.0,8820.0,70.0,0.0
,0.0,8821.0,8759.0,70.0,0.0
,0.0,8780.0,8698.0,70.0,0.0
,0.0,8717.0,8664.0,70.0,0.0
,0.0,8651.0,8631.0,70.0,0.0
,0.0,8586.0,8584.0,70.0,0.0
,0.0,8523.0,8538.0,70.0,0.0
,0.0,8457.0,8494.0,70.0,0.0
,0.0,8406.0,8446.0,70.0,0.0
,0.0,8350.0,8390.0,70.0,0.0
,0.0,8310.0,8332.0,70.0,0.0
,0.0,8278.0,8266.0,70.0,0.0
,0.0,8260.0,8193.0,70.0,0.0
,0.0,8204.0,8137.0,70.0,0.0
,0.0,8148.0,8077.0,70.0,0.0
,0.0,8091.0,8016.0,70.0,0.0
,0.0,8032.0,7957.0,70.0,0.0
,0.0,7970.0,7906.0,70.0,0.0
,0.0,7904.0,7866.0,70.0,0.0
,0.0,7835.0,7829.0,70.0,0.0
,0.0,7754.0,7817.0,70.0,0.0
,0.0,7676.0,7825.0,70.0,0.0
,0.0,7601.0,7845.0,70.0,0.0
,0.0,7530.0,7867.0,70.0,0.0
,0.0,7455.0,7890.0,70.0,0.0
,0.0,7384.0,7923.0,70.0,0.0
,0.0,7311.0,7943.0,70.0,0.0
,0.0,7232.0,7924.0,70.0,0.0
,0.0,7157.0,7916.0,70.0,0.0
,0.0,7082.0,7906.0,70.0,0.0
,0.0,7010.0,7893.0,70.0,0.0
,0.0,6934.0,7885.0,70.0,0.0
,0.0,6857.0,7866.0,70.0,0.0
,0.0,6784.0,7865.0,70.0,0.0
,0.0,6710.0,7858.0,70.0,0.0
,0.0,6751.0,7787.0,70.0,0.0
,0.0,6733.0,7710.0,70.0,0.0
,0.0,6722.0,7637.0,70.0,0.0
,0.0,6722.0,7564.0,70.0,0.0
,0.0,6697.0,7492.0,70.0,0.0
,0.0,6639.0,7452.0,70.0,0.0
,0.0,6578.0,7405.0,70.0,0.0
,0.0,6513.0,7362.0,70.0,0.0
,0.0,6460.0,7311.0,70.0,0.0
,0.0,6531.0,7273.0,70.0,0.0
,0.0,6588.0,7217.0,70.0,0.0
,0.0,6639.0,7168.0,70.0,0.0
,0.0,6695.0,7112.0,70.0,0.0
,0.0,6703.0,7040.0,70.0,0.0
,0.0,6716.0,6971.0,70.0,0.0
,0.0,6729.0,6899.0,70.0,0.0
,0.0,6721.0,6823.0,70.0,0.0
,0.0,6705.0,6754.0,70.0,0.0
,0.0,6698.0,6680.0,70.0,0.0
,0.0,6673.0,6612.0,70.0,0.0
,0.0,6639.0,6548.0,70.0,0.0
,0.0,6600.0,6483.0,70.0,0.0
,0.0,6553.0,6418.0,70.0,0.0
,0.0,6489.0,6377.0,70.0,0.0
,0.0,6417.0,6345.0,70.0,0.0
,0.0,6347.0,6315.0,70.0,0.0
,0.0,6286.0,6278.0,70.0,0.0
,0.0,6222.0,6245.0,70.0,0.0
,0.0,6157.0,6205.0,70.0,0.0
,0.0,6100.0,6152.0,70.0,0.0
,0.0,6047.0,6091.0,70.0,0.0
,0.0,6008.0,6027.0,70.0,0.0
,0.0,5939.0,6005.0,70.0,0.0
,0.0,5879.0,6043.0,70.0,0.0
,0.0,5807.0,6043.0,70.0,0.0
,0.0,5735.0,6043.0,70.0,0.0
,0.0,5663.0,6043.0,70.0,0.0
,0.0,5591.0,6043.0,70.0,0.0
,0.0,5524.0,6064.0,70.0,0.0
,0.0,5493.0,6137.0,70.0,0.0
,0.0,5472.0,6204.0,70.0,0.0
,0.0,5436.0,6265.0,70.0,0.0
,0.0,5404.0,6330.0,70.0,0.0
,0.0,5366.0,6392.0,70.0,0.0
,0.0,5310.0,6448.0,70.0,0.0
,0.0,5238.0,6448.0,70.0,0.0
,0.0,5170.0,6422.0,70.0,0.0
,0.0,5117.0,6365.0,70.0,0.0
,0.0,5068.0,6305.0,70.0,0.0
,0.0,5019.0,6252.0,70.0,0.0
,0.0,4982.0,6187.0,70.0,0.0
,0.0,4910.0,6188.0,70.0,0.0
,0.0,4877.0,6251.0,70.0,0.0
,0.0,4812.0,6283.0,70.0,0.0
,0.0,4740.0,6283.0,70.0,0.0
,0.0,4669.0,6280.0,70.0,0.0
,0.0,4598.0,6285.0,70.0,0.0
,0.0,4525.0,6308.0,70.0,0.0
,0.0,4460.0,6339.0,70.0,0.0
,0.0,4461.0,6414.0,70.0,0.0
,0.0,4477.0,6488.0,70.0,0.0
,0.0,4511.0,6555.0,70.0,0.0
,0.0,4440.0,6569.0,70.0,0.0
,0.0,4526.0,6625.0,70.0,0.0
,0.0,4595.0,6601.0,70.0,0.0
,0.0,4665.0,6604.0,70.0,0.0
,0.0,4736.0,6602.0,70.0,0.0
,0.0,4809.0,6605.0,70.0,0.0
,0.0,4882.0,6616.0,70.0,0.0
,0.0,4951.0,6633.0,70.0,0.0
,0.0,5018.0,6655.0,70.0,0.0
,0.0,5071.0,6606.0,70.0,0.0
,0.0,5113.0,6550.0,70.0,0.0
,0.0,5153.0,6491.0,70.0,0.0
,0.0,5012.0,6122.0,70.0,0.0
,0.0,5065.0,6076.0,70.0,0.0
,0.0,5105.0,6018.0,70.0,0.0
,0.0,5110.0,5943.0,70.0,0.0
,0.0,5135.0,5870.0,70.0,0.0
,0.0,5159.0,5798.0,70.0,0.0
,0.0,5159.0,5726.0,70.0,0.0
,0.0,5163.0,5654.0,70.0,0.0
,0.0,5163.0,5582.0,70.0,0.0
,0.0,5174.0,5510.0,70.0,0.0
,0.0,5231.0,5454.0,70.0,0.0
,0.0,5289.0,5398.0,70.0,0.0
,0.0,5345.0,5342.0,70.0,0.0
,0.0,5393.0,5286.0,70.0,0.0
,0.0,5385.0,5209.0,70.0,0.0
,0.0,5347.0,5144.0,70.0,0.0
,0.0,5281.0,5088.0,70.0,0.0
,0.0,5227.0,5039.0,70.0,0.0
,0.0,5171.0,4983.0,70.0,0.0
,0.0,5115.0,4927.0,70.0,0.0
,0.0,5059.0,4871.0,70.0,0.0
,0.0,5003.0,4815.0,70.0,0.0
,0.0,4961.0,4750.0,70.0,0.0
,0.0,4918.0,4690.0,70.0,0.0
,0.0,4871.0,4630.0,70.0,0.0
,0.0,4815.0,4574.0,70.0,0.0
,0.0,4759.0,4518.0,70.0,0.0
,0.0,4687.0,4494.0,70.0,0.0
,0.0,4615.0,4494.0,70.0,0.0
,0.0,4538.0,4495.0,70.0,0.0
,0.0,4466.0,4495.0,70.0,0.0
,0.0,4387.0,4493.0,70.0,0.0
,0.0,4317.0,4493.0,70.0,0.0
,0.0,4244.0,4496.0,70.0,0.0
,0.0,4172.0,4519.0,70.0,0.0
,0.0,4104.0,4547.0,70.0,0.0
,0.0,4040.0,4587.0,70.0,0.0
,0.0,3995.0,4641.0,70.0,0.0
,0.0,3943.0,4698.0,70.0,0.0
,0.0,3894.0,4748.0,70.0,0.0
,0.0,3843.0,4804.0,70.0,0.0
,0.0,3969.0,4572.0,70.0,0.0
,0.0,3971.0,4495.0,70.0,0.0
,0.0,3974.0,4425.0,70.0,0.0
,0.0,3997.0,4348.0,70.0,0.0
,0.0,4050.0,4298.0,70.0,0.0
,0.0,4106.0,4250.0,70.0,0.0
,0.0,4157.0,4202.0,70.0,0.0
,0.0,4213.0,4146.0,70.0,0.0
,0.0,4269.0,4090.0,70.0,0.0
,0.0,4285.0,4018.0,70.0,0.0
,0.0,4285.0,3946.0,70.0,0.0
,0.0,4285.0,3874.0,70.0,0.0
,0.0,4285.0,3802.0,70.0,0.0
,0.0,4285.0,3730.0,70.0,0.0
,0.0,4285.0,3658.0,70.0,0.0
,0.0,4261.0,3586.0,70.0,0.0
,0.0,4209.0,3527.0,70.0,0.0
,0.0,4168.0,3457.0,70.0,0.0
,0.0,4175.0,3381.0,70.0,0.0
,0.0,4127.0,3325.0,70.0,0.0
,0.0,4071.0,3269.0,70.0,0.0
,0.0,4016.0,3213.0,70.0,0.0
,0.0,3973.0,3146.0,70.0,0.0
,0.0,3921.0,3089.0,70.0,0.0
,0.0,3865.0,3033.0,70.0,0.0
,0.0,3801.0,2993.0,70.0,0.0
,0.0,3729.0,2993.0,70.0,0.0
,0.0,3657.0,2993.0,70.0,0.0
,0.0,3585.0,2993.0,70.0,0.0
SHADOW BRAIN,0.0,3525.0,2947.0,70.0,0.0
-,0.0,3493.0,2879.0,70.0,0.0
-,0.0,3445.0,2820.0,70.0,0.0
,0.0,3389.0,2772.0,70.0,0.0
,0.0,3317.0,2771.0,70.0,0.0
,0.0,3246.0,2773.0,70.0,0.0
,0.0,3174.0,2774.0,70.0,0.0
,0.0,3112.0,2739.0,70.0,0.0
,0.0,3146.0,2674.0,70.0,0.0
,0.0,3190.0,2608.0,70.0,0.0
,0.0,3182.0,2536.0,70.0,0.0
,0.0,3130.0,2478.0,70.0,0.0
,0.0,3087.0,2419.0,70.0,0.0
,0.0,3032.0,2363.0,70.0,0.0
,0.0,2976.0,2307.0,70.0,0.0
,0.0,2921.0,2251.0,70.0,0.0
,0.0,2865.0,2195.0,70.0,0.0
,0.0,2875.0,2122.0,70.0,0.0
,0.0,2804.0,2136.0,70.0,0.0
,0.0,2732.0,2136.0,70.0,0.0
,0.0,2660.0,2136.0,70.0,0.0
,0.0,2588.0,2136.0,70.0,0.0
,0.0,2513.0,2130.0,70.0,0.0
,0.0,2439.0,2118.0,70.0,0.0
,-1.0,9352.9375,5049.0146,100.0,0.0
,-1.0,2515.0,2352.0,100.0,0.0
,-1.0,6432.0,7080.0,100.0,0.0
MASTER ASSA,4095.0,4115.4214,12247.086,100.0,0.0
MASTER ASSA,4266.0,237.22618,4386.8726,100.0,0.0
SHADOW BRAIN,4380.0,13824.467,3131.4514,100.0,0.0
,-1.0,2436.7117,1539.4181,100.0,0.0
,-1.0,2447.706,6940.208,100.0,0.0
,-1.0,9913.305,11134.766,100.0,0.0
,-1.0,8656.59,346.7211,100.0,0.0
,-1.0,1229.5166,6361.706,100.0,0.0
,-1.0,3006.2993,9399.922,100.0,0.0
,-1.0,1487.2822,5417.2837,100.0,0.0
,-1.0,2841.0798,7992.314,100.0,0.0
,-1.0,3229.7014,13943.463,100.0,0.0
,-1.0,2778.554,13111.737,100.0,0.0
,-1.0,9267.454,6968.9316,100.0,0.0
,-1.0,14622.755,3308.4797,100.0,0.0
,-1.0,14433.068,8037.883,100.0,0.0
,-1.0,7648.234,14995.81,100.0,0.0
,-1.0,171.92781,160.4265,100.0,0.0
,-1.0,13961.116,10415.971,100.0,0.0
,-1.0,566.3225,13531.134,100.0,0.0
,-1.0,10576.267,12238.801,100.0,0.0
,-1.0,10755.389,9956.438,100.0,0.0
,-1.0,1686.4059,4256.706,100.0,0.0
,-1.0,8266.294,12353.182,100.0,0.0
,-1.0,2056.5981,11235.139,100.0,0.0
,-1.0,2376.7214,4446.658,100.0,0.0
,-1.0,14008.367,7456.1333,100.0,0.0
,-1.0,11261.207,5745.8237,100.0,0.0
,-1.0,10998.242,3434.9038,100.0,0.0
,-1.0,12169.054,13516.692,100.0,0.0
,-1.0,10516.623,4823.952,100.0,0.0
,-1.0,1683.8328,7744.9243,100.0,0.0
,-1.0,7089.889,2070.3435,100.0,0.0
,-1.0,5027.554,9079.781,100.0,0.0
,-1.0,14451.193,12431.507,100.0,0.0
,-1.0,6309.466,10510.253,100.0,0.0
,-1.0,7827.453,7751.5957,100.0,0.0
,-1.0,7352.7153,1738.5533,100.0,0.0
,-1.0,6380.081,2769.625,100.0,0.0
,-1.0,7643.5034,14006.454,100.0,0.0
,-1.0,4727.741,4784.49,100.0,0.0
,-1.0,6778.117,6788.0664,100.0,0.0
,-1.0,1498.019,14399.808,100.0,0.0
,-1.0,5383.9937,502.48682,100.0,0.0
,-1.0,8812.914,3769.36,100.0,0.0
,-1.0,8571.6,4107.0815,100.0,0.0
,-1.0,1556.3419,8764.655,100.0,0.0
,-1.0,4853.8267,8414.569,100.0,0.0
,-1.0,5230.7017,9589.591,100.0,0.0
,-1.0,8827.48,6714.034,100.0,0.0
,-1.0,14948.628,13420.0625,100.0,0.0
,-1.0,5535.371,5168.9556,100.0,0.0
,-1.0,874.3617,12292.209,100.0,0.0
,-1.0,11964.94,11587.408,100.0,0.0
,-1.0,12710.116,14892.159,100.0,0.0
,-1.0,4847.175,10006.052,100.0,0.0
,-1.0,12084.134,11600.09,100.0,0.0
,-1.0,10413.88,13767.204,100.0,0.0
,-1.0,4141.098,646.1388,100.0,0.0
,-1.0,4777.911,9986.19,100.0,0.0
,-1.0,1948.4666,8876.439,100.0,0.0
,-1.0,2704.5303,10764.931,100.0,0.0
,-1.0,8435.334,3282.078,100.0,0.0
,-1.0,11937.141,5890.0435,100.0,0.0
,-1.0,3378.5803,13287.007,100.0,0.0
,-1.0,7480.8115,13914.054,100.0,0.0
,-1.0,8084.228,11044.481,100.0,0.0
,-1.0,9995.488,4233.0005,100.0,0.0
,-1.0,10003.929,6674.0273,100.0,0.0
,-1.0,10229.876,6491.071,100.0,0.0
,-1.0,5935.8804,12047.761,100.0,0.0
,-1.0,7368.713,7232.95,100.0,0.0
,-1.0,7028.9272,4268.2056,100.0,0.0
,-1.0,6761.517,10229.375,100.0,0.0
,-1.0,10615.284,5279.0244,100.0,0.0
,-1.0,12350.715,9284.798,100.0,0.0
,-1.0,3502.8032,10821.126,100.0,0.0
,-1.0,2681.0422,12233.802,100.0,0.0
,-1.0,14557.827,9442.449,100.0,0.0
,-1.0,2719.8547,1302.6228,100.0,0.0
,-1.0,5984.729,4040.2346,100.0,0.0
,-1.0,11277.962,8283.275,100.0,0.0
,-1.0,10172.929,1056.2548,100.0,0.0
,-1.0,7131.0713,13191.805,100.0,0.0
,-1.0,1335.4004,14352.14,100.0,0.0
,-1.0,13400.279,6082.1675,100.0,0.0
,-1.0,7638.008,5903.651,100.0,0.0
,-1.0,1363.0817,4708.514,100.0,0.0
,-1.0,13334.015,2007.2499,100.0,0.0
,-1.0,12000.39,3188.0227,100.0,0.0
,-1.0,7525.161,7973.3784,100.0,0.0
,-1.0,3715.5784,11052.852,100.0,0.0
,-1.0,14006.098,14369.843,100.0,0.0
,-1.0,11123.544,4104.01,100.0,0.0
,-1.0,2883.7922,12403.348,100.0,0.0
,-1.0,10545.63,6724.5483,100.0,0.0
,-1.0,952.9424,7912.4478,100.0,0.0
,-1.0,9163.569,9378.964,100.0,0.0
,-1.0,8542.123,13662.571,100.0,0.0
,-1.0,5095.611,9446.482,100.0,0.0
,-1.0,6597.409,951.99915,100.0,0.0
,-1.0,4232.9766,1506.1328,100.0,0.0
,-1.0,5248.8794,12272.032,100.0,0.0
,-1.0,10396.81,331.40033,100.0,0.0
,-1.0,14103.626,9527.494,100.0,0.0
,-1.0,485.79544,12953.729,100.0,0.0
,-1.0,7853.6064,2774.282,100.0,0.0
,-1.0,133.4408,6931.099,100.0,0.0
,-1.0,12789.663,10024.976,100.0,0.0
,-1.0,3191.4612,796.10736,100.0,0.0
,-1.0,5019.9795,12414.5205,100.0,0.0
,-1.0,14921.143,2364.926,100.0,0.0
,-1.0,13132.495,13205.431,100.0,0.0
,-1.0,12286.764,143.94432,100.0,0.0
,-1.0,12981.104,9092.557,100.0,0.0
,-1.0,492.10846,11375.851,100.0,0.0
,-1.0,2963.6272,5184.793,100.0,0.0
,-1.0,9030.34,4894.942,100.0,0.0
,-1.0,2579.2068,3585.5215,100.0,0.0
,-1.0,3785.8577,12907.44,100.0,0.0
,-1.0,7171.514,1652.4946,100.0,0.0
,-1.0,13250.405,9243.675,100.0,0.0
,-1.0,7284.267,9825.341,100.0,0.0
,-1.0,7920.2075,8633.987,100.0,0.0
,-1.0,13163.415,2196.1016,100.0,0.0
,-1.0,4511.381,6899.8486,100.0,0.0
,-1.0,5057.043,8142.9307,100.0,0.0
,-1.0,2461.3728,2808.5857,100.0,0.0
,-1.0,13494.625,7024.3604,100.0,0.0
,-1.0,4328.766,7068.805,100.0,0.0
,-1.0,8811.581,14862.754,100.0,0.0
,-1.0,11325.193,10820.411,100.0,0.0
,-1.0,10447.035,13649.538,100.0,0.0
,-1.0,3334.103,11946.299,100.0,0.0
,-1.0,3840.706,7446.8066,100.0,0.0
,-1.0,7023.319,6972.483,100.0,0.0
,-1.0,9931.734,6202.2393,100.0,0.0
,-1.0,12033.042,9771.587,100.0,0.0
,-1.0,10895.136,2546.2703,100.0,0.0
,-1.0,11818.786,1205.1228,100.0,0.0
,-1.0,8901.918,10007.943,100.0,0.0
,-1.0,6509.537,10368.615,100.0,0.0
,-1.0,5652.766,9822.017,100.0,0.0
,-1.0,8674.728,14797.91,100.0,0.0
,-1.0,6492.6113,8854.319,100.0,0.0
,-1.0,1107.8453,1584.5686,100.0,0.0
,-1.0,14079.307,2241.8118,100.0,0.0
,-1.0,2668.0845,1484.2987,100.0,0.0
,-1.0,9352.761,7021.8945,100.0,0.0
,-1.0,3771.5256,5108.2974,100.0,0.0
,-1.0,13664.866,13752.509,100.0,0.0
,-1.0,1796.9666,12908.206,100.0,0.0
,-1.0,6103.018,7638.0186,100.0,0.0
,-1.0,11334.806,3818.129,100.0,0.0
,-1.0,2723.2146,12759.693,100.0,0.0
,-1.0,14835.97,10940.707,100.0,0.0
,-1.0,14539.04,3245.042,100.0,0.0
,-1.0,11646.651,5069.3115,100.0,0.0
,-1.0,8861.371,14725.174,100.0,0.0
,-1.0,13088.01,14057.633,100.0,0.0
,-1.0,3105.441,3648.5142,100.0,0.0
,-1.0,1961.6058,5185.8257,100.0,0.0
,-1.0,8366.786,4414.3975,100.0,0.0
,-1.0,12544.396,5755.193,100.0,0.0
,-1.0,289.53107,5129.6943,100.0,0.0
,-1.0,8553.895,4869.5557,100.0,0.0
,-1.0,617.8102,12891.281,100.0,0.0
,-1.0,13096.648,14850.905,100.0,0.0
,-1.0,6926.74,8969.011,100.0,0.0
,-1.0,1002.53015,8281.784,100.0,0.0
,-1.0,700.27826,1267.1614,100.0,0.0
,-1.0,12044.168,10480.934,100.0,0.0
,-1.0,11971.187,5933.1455,100.0,0.0
,-1.0,6055.101,5187.73,100.0,0.0
,-1.0,9208.936,12463.45,100.0,0.0
,-1.0,10211.229,8662.608,100.0,0.0
,-1.0,7065.0806,6928.231,100.0,0.0
,-1.0,5406.63,784.3459,100.0,0.0
,-1.0,10727.089,3844.3198,100.0,0.0
,-1.0,5524.788,2442.2058,100.0,0.0
,-1.0,4239.705,13415.19,100.0,0.0
,-1.0,4127.3706,11654.814,100.0,0.0
,-1.0,11711.255,7516.113,100.0,0.0
,-1.0,911.51654,3893.239,100.0,0.0
,-1.0,9298.481,4420.5835,100.0,0.0
,-1.0,11839.601,8710.191,100.0,0.0
,-1.0,9459.726,11374.394,100.0,0.0
,-1.0,10847.978,13569.358,100.0,0.0
,-1.0,5869.1416,57.318806,100.0,0.0
,-1.0,2078.4429,13989.388,100.0,0.0
,-1.0,6514.886,12607.467,100.0,0.0
,-1.0,8842.265,1448.5485,100.0,0.0
,-1.0,6767.326,14394.488,100.0,0.0
,-1.0,6575.456,2793.1533,100.0,0.0
,-1.0,14238.745,1336.8827,100.0,0.0
,-1.0,1538.457,2931.7322,100.0,0.0
,-1.0,10187.908,13284.031,100.0,0.0
,-1.0,476.18597,10826.001,100.0,0.0
,-1.0,10409.554,5390.855,100.0,0.0
,-1.0,14017.111,9078.957,100.0,0.0
,-1.0,8333.181,5364.319,100.0,0.0
,-1.0,1744.1028,2811.9556,100.0,0.0
,-1.0,13514.531,12865.732,100.0,0.0
,-1.0,215.59149,6980.2334,100.0,0.0
,-1.0,398.49222,11916.773,100.0,0.0
,-1.0,8213.278,14435.821,100.0,0.0
,-1.0,959.6032,12133.557,100.0,0.0
,-1.0,12211.362,8965.72,100.0,0.0
,-1.0,10366.261,8551.432,100.0,0.0
,-1.0,13930.903,8441.07,100.0,0.0
,-1.0,9681.743,4300.4473,100.0,0.0
