name,value,posX,posY,size,angle
,0.0,7453.7017,11651.543,79.81145,0.0
,0.0,2749.1318,11356.245,87.01243,0.0
,0.0,3709.4263,9465.259,52.477768,0.0
,0.0,6032.1943,11089.806,87.666084,0.0
,0.0,5470.25,13107.874,53.409225,0.0
,0.0,5493.277,11534.545,48.317276,0.0
,0.0,195.66267,13759.047,69.30489,0.0
,0.0,13495.649,13923.107,45.285583,0.0
,0.0,10727.561,13877.922,58.742672,0.0
,0.0,5096.8096,3950.1348,36.17092,0.0
,0.0,12399.454,8142.0063,62.268917,0.0
,0.0,5922.1,10548.4795,48.745857,0.0
,0.0,9011.959,11080.583,70.844955,0.0
,0.0,5793.0,7543.0127,60.461895,0.0
,0.0,3196.349,12719.55,44.89351,0.0
,0.0,105.83282,7375.0215,44.023468,0.0
,0.0,2783.727,13076.035,32.599457,0.0
,0.0,11976.866,8481.924,73.787025,0.0
,0.0,14383.308,190.68361,59.627293,0.0
,0.0,6060.666,5772.967,80.84145,0.0
,0.0,1225.7919,5562.6206,46.58694,0.0
,0.0,7816.7803,4142.1104,61.722572,0.0
,0.0,3014.413,12972.324,57.318523,0.0
,0.0,7358.187,7690.848,37.191746,0.0
,0.0,4756.643,8793.227,66.860085,0.0
,0.0,5552.228,2526.9932,32.074158,0.0
,0.0,1622.1652,9997.866,73.87189,0.0
,0.0,6984.8506,8045.068,91.48837,0.0
,0.0,11572.425,4123.7075,95.52623,0.0
,0.0,11524.735,8249.098,95.219055,0.0
,0.0,8855.59,4137.202,48.774128,0.0
,0.0,1992.2001,9882.736,37.268295,0.0
,0.0,111.77301,1733.4437,79.997375,0.0
,0.0,7254.3105,3389.469,71.87669,0.0
,0.0,6217.533,9529.368,92.10854,0.0
,0.0,3250.679,5876.864,65.82721,0.0
,0.0,13969.779,14876.723,92.87718,0.0
,0.0,1461.356,14639.968,99.11784,0.0
,0.0,10817.77,8977.79,64.29044,0.0
,0.0,6878.837,3317.5447,49.01382,0.0
,0.0,2334.8987,4001.9783,95.85898,0.0
,0.0,14765.327,9430.398,65.930725,0.0
,0.0,8217.562,2613.1475,47.666252,0.0
,0.0,2444.3562,6320.6704,33.14261,0.0
,0.0,8508.419,1010.26385,78.60962,0.0
,0.0,3534.4792,5178.2905,69.72067,0.0
,0.0,9851.759,11200.289,84.48325,0.0
,0.0,5026.5063,1706.9445,90.01114,0.0
,0.0,10436.951,2839.365,49.451874,0.0
,0.0,2296.3555,13878.863,99.175476,0.0
,0.0,7364.377,14867.316,78.22558,0.0
,0.0,12179.904,6751.131,92.09903,0.0
,0.0,6811.3794,12912.001,84.309845,0.0
,0.0,14208.391,9485.242,42.144867,0.0
,0.0,10547.938,2225.741,68.645935,0.0
,0.0,10661.717,2660.494,98.164925,0.0
,0.0,10418.279,11754.996,61.77219,0.0
,0.0,11810.532,5660.1235,95.454155,0.0
,0.0,6663.707,2843.9614,51.219578,0.0
,0.0,13510.937,7602.7993,58.046803,0.0
,0.0,4620.4287,3465.4543,45.446987,0.0
,0.0,14901.918,14604.989,58.321976,0.0
,0.0,13859.263,8616.18,75.93289,0.0
,0.0,6335.601,5889.8335,43.08241,0.0
,0.0,1984.3528,13323.253,88.61468,0.0
,0.0,13525.797,5815.85,75.94692,0.0
,0.0,1902.4095,12026.475,91.34538,0.0
,0.0,12460.638,12439.983,39.793457,3.5436273
,0.0,7093.548,9989.865,87.78868,1.1243094
,0.0,255.56714,13005.753,67.43268,4.4634085
,0.0,13582.282,2153.0432,62.3989,1.2698717
,0.0,4236.5776,14469.75,32.4004,5.219219
,0.0,7575.837,11605.543,97.72477,4.109545
,0.0,12359.005,13561.58,86.31731,1.6628693
,0.0,2849.1748,4608.3438,95.30514,4.1412044
,0.0,1479.3965,3076.8647,34.666233,3.061602
,0.0,2959.0703,2049.5251,35.99666,3.2531424
,0.0,6051.252,8862.682,71.26393,0.12543663
,0.0,10356.268,12303.603,90.41243,4.22395
,0.0,9337.174,6194.143,64.91703,1.7504691
,0.0,104.05004,7422.8276,72.25489,1.4729426
,0.0,14289.739,14932.981,30.76855,5.42283
,0.0,10990.842,2868.373,89.58713,1.6522479
,0.0,13878.922,357.49017,99.86434,6.149079
,0.0,14036.322,4627.455,52.808395,5.8613048
,0.0,316.30844,11825.505,60.40838,5.897756
,0.0,5543.6816,11362.677,96.348015,5.634753
,0.0,3480.4487,10134.024,92.7387,0.4845814
,9.0,9861.78,4866.1104,120.0,2.6713479
,9.0,7466.3086,6593.4575,120.0,5.829558
,9.0,9746.982,8378.498,120.0,6.2613325
GIGA RACECAR,5508.0,11357.286,14279.52,120.0,3.967853
-,0.0,9734.897,9919.721,120.0,0.59333336
-,0.0,1727.8889,418.6392,120.0,4.807718
,9.0,12371.277,1805.2313,120.0,2.578263
,9.0,2634.1099,3079.1572,120.0,2.6346083
-,9.0,558.8749,3774.8257,120.0,4.097804
-,9.0,6506.204,4507.406,120.0,4.5342274
-,9.0,9850.309,7376.18,120.0,1.261391
,9.0,146.77585,10587.233,120.0,5.254485
,9.0,6444.033,4645.301,120.0,3.781626
,9.0,4786.48,814.8068,120.0,1.2471541
,9.0,7428.4805,6042.8257,120.0,0.9740565
,9.0,14321.711,138.1275,120.0,5.2780986
,9.0,10666.258,7862.404,120.0,5.10756
,9.0,14623.666,7056.3584,120.0,0.5136768
-,9.0,883.5295,14080.856,120.0,4.3954544
-,9.0,14250.537,13018.322,120.0,2.41795
-,9.0,6324.2056,12570.462,120.0,5.2613845
,9.0,11782.942,9748.672,120.0,5.2429576
,9.0,9843.78,7843.326,120.0,5.9013305
,9.0,10328.489,12000.277,120.0,0.18465519
,9.0,5363.5527,11859.097,120.0,5.6550145
,9.0,6586.9995,5371.29,120.0,0.46764845
,9.0,5403.0215,9076.086,120.0,2.898813
,9.0,3505.007,10920.609,120.0,5.164667
,9.0,10190.737,1575.4384,120.0,0.041548185
,9.0,3128.9255,1314.8331,120.0,3.3589683
,9.0,11528.332,13141.249,120.0,2.036176
,9.0,3355.8376,8266.774,120.0,5.1227617
,9.0,4987.6733,14041.187,120.0,2.9974473
,0.0,5496.9414,13363.024,84.18849,0.0
,0.0,5545.103,13418.133,61.963066,0.0
,0.0,5580.767,13460.21,45.76595,0.0
,0.0,5649.381,13483.887,96.1007,0.0
,0.0,9942.863,8069.7744,37.155567,0.0
,0.0,9887.663,8095.375,66.19684,0.0
,0.0,9813.008,8078.5386,65.40141,0.0
,0.0,9801.879,8018.2173,49.900944,0.0
,0.0,9764.282,7973.948,63.569126,0.0
,0.0,9693.722,7957.954,60.013214,0.0
,0.0,9645.577,7889.7627,86.94557,0.0
,0.0,6973.944,3730.9773,56.200684,0.0
,0.0,7221.4424,728.4142,54.142136,0.0
,0.0,7219.278,679.18024,43.74834,0.0
,0.0,7251.2646,616.95337,76.83758,0.0
,0.0,7235.2524,556.2314,42.092377,0.0
,0.0,7172.582,530.6876,79.65529,0.0
,0.0,7143.193,450.88467,88.4492,0.0
,0.0,8185.3022,10630.419,54.151176,0.0
,0.0,8153.2817,10664.331,32.81738,0.0
TIGER LEGEND,0.0,8136.0034,10709.802,46.297665,0.0
-,0.0,8171.4863,10769.025,84.99979,0.0
-,0.0,8231.1455,10823.543,61.884483,0.0
,0.0,8290.023,10810.449,55.043854,0.0
,0.0,8365.891,10817.417,93.747475,0.0
,0.0,8436.943,10876.642,67.18486,0.0
,0.0,8496.086,10870.618,40.69051,0.0
-,0.0,8512.479,10816.759,54.416145,0.0
-,0.0,8552.695,10802.65,30.37243,0.0
-,0.0,8587.906,10796.128,41.033356,0.0
,0.0,8629.75,10799.396,40.610855,0.0
,0.0,8703.5625,10793.116,95.83339,0.0
,0.0,8783.818,10745.555,79.46955,0.0
,0.0,8841.7705,10668.95,93.319405,0.0
,0.0,8826.076,10602.703,40.463997,0.0
,0.0,8853.899,10547.913,64.47069,0.0
,0.0,12199.814,11953.019,62.98076,0.0
,0.0,1537.3741,407.0958,65.256065,0.0
,0.0,11408.253,14461.135,44.57686,0.0
,0.0,11414.214,14516.027,63.032303,0.0
,0.0,11397.196,14568.158,46.2157,0.0
,0.0,11373.469,14625.017,66.49713,0.0
,0.0,13487.273,7465.4243,63.16505,0.0
,0.0,13522.782,7412.2266,63.794407,0.0
,0.0,13542.381,7343.539,77.09922,0.0
,0.0,13581.434,7267.883,91.55199,0.0
,0.0,13642.405,7201.497,88.43895,0.0
,0.0,13699.191,7143.8735,68.50632,0.0
,0.0,13705.899,7065.803,73.35484,0.0
,0.0,13789.539,7026.321,91.04409,0.0
,0.0,6862.4478,5044.4487,47.682644,0.0
,0.0,8412.745,1694.4885,52.82128,0.0
,0.0,2209.4424,6098.762,73.6017,0.0
,0.0,2170.3008,6174.363,77.16385,0.0
,0.0,2197.6794,6256.2886,94.51124,0.0
,0.0,2245.5322,6324.5493,69.329124,0.0
,0.0,2274.8062,6393.819,77.15709,0.0
,0.0,2283.1287,6478.667,91.338806,0.0
,0.0,15287.976,14161.373,83.403336,0.0
,0.0,15218.883,14187.155,61.68126,0.0
,0.0,15163.483,14186.087,48.80367,0.0
,0.0,15096.984,14219.32,70.66258,0.0
,0.0,15057.138,14172.11,41.496704,0.0
,0.0,15010.32,14160.944,46.498657,0.0
,0.0,14953.898,14172.844,52.347687,0.0
,0.0,14946.338,14256.1045,92.89815,0.0
,0.0,14887.659,14322.101,65.157646,0.0
,0.0,10654.86,4745.9336,79.4189,0.0
,0.0,10693.656,4683.5195,67.207726,0.0
,0.0,10725.172,4613.6514,69.21514,0.0
,0.0,10777.331,4605.953,30.698101,0.0
-,0.0,2291.742,5862.862,42.570168,0.0
-,0.0,2335.8406,5868.439,34.612823,0.0
-,0.0,2360.3113,5838.396,42.80375,0.0
,0.0,2393.4744,5800.8315,57.231678,0.0
,0.0,2435.6934,5771.0566,42.911068,0.0
,0.0,2460.543,5718.3438,73.16266,0.0
,0.0,2495.75,5637.047,95.94931,0.0
,0.0,2544.8489,5594.288,32.86281,0.0
,0.0,2601.5413,5590.1616,64.68495,0.0
,0.0,2628.0034,5511.506,80.55945,0.0
,0.0,2711.5688,5483.518,95.31802,0.0
,0.0,2784.7222,5465.157,42.042747,0.0
,0.0,8800.449,3671.8374,58.576,0.0
,0.0,8769.011,3617.1863,56.22928,0.0
,0.0,8768.241,3551.231,61.152344,0.0
,0.0,8807.6875,3499.6484,62.22224,0.0
,0.0,8856.013,3476.867,43.408104,0.0
,0.0,8907.704,3483.195,46.65716,0.0
,0.0,8938.586,3426.8604,70.97033,0.0
-,0.0,9014.749,3407.867,82.05431,0.0
-,0.0,9069.97,3378.0212,38.574703,0.0
-,0.0,5085.3037,8924.9,55.247955,0.0
,0.0,5076.587,8877.727,30.142443,0.0
,0.0,5028.107,8840.59,83.028,0.0
,0.0,11628.437,13023.7705,49.75465,0.0
,0.0,11582.122,13031.683,36.828033,0.0
,0.0,11534.303,13017.256,49.640656,0.0
,0.0,11526.14,12945.199,82.17615,0.0
,0.0,11462.773,12890.693,84.719604,0.0
,0.0,11426.698,12835.105,35.706833,0.0
,0.0,11383.528,12843.727,44.10341,0.0
,0.0,11332.823,12804.567,82.385574,0.0
,0.0,11245.508,12788.506,81.07323,0.0
,0.0,9922.487,9447.768,63.6266,0.0
,0.0,1590.934,11034.517,77.483406,0.0
,0.0,1642.3135,11084.983,63.66878,0.0
,0.0,1663.6224,11141.085,55.44471,0.0
,0.0,1690.5498,11193.284,60.064392,0.0
,0.0,1738.0985,11262.399,99.67785,0.0
,0.0,1804.1158,11308.003,53.856186,0.0
,0.0,1875.9045,11319.277,87.58179,0.0
,0.0,1952.7883,11287.306,70.53377,0.0
,0.0,10162.515,401.15466,74.25375,0.0
,0.0,10220.988,478.96063,95.4826,0.0
,0.0,10193.7,560.23785,74.33801,0.0
,0.0,10190.552,627.80634,60.81183,0.0
,0.0,10189.861,674.7692,30.693172,0.0
,0.0,10171.054,710.02094,49.193207,0.0
,0.0,10146.628,773.44763,85.53821,0.0
,0.0,10067.336,841.5749,96.31064,0.0
,0.0,10073.931,917.45703,55.8155,0.0
,0.0,10071.728,972.31903,53.88933,0.0
,0.0,8221.722,13986.309,40.415146,0.0
,0.0,8182.507,14023.23,47.855576,0.0
,0.0,11329.781,3779.4407,81.11438,0.0
,0.0,11261.878,3792.8096,52.838287,0.0
,0.0,11189.103,3792.1797,75.11728,0.0
,0.0,11135.856,3732.7107,84.441605,0.0
,0.0,11095.27,3678.7854,50.337593,0.0
,0.0,11040.102,3641.6465,72.80243,0.0
,0.0,10988.634,3567.7837,83.504745,0.0
,0.0,11007.925,3512.3823,33.723087,0.0
,0.0,14471.615,3528.2068,74.67477,0.0
,0.0,7990.124,3020.8977,74.81294,0.0
,0.0,6337.0034,6611.127,89.69052,0.0
,0.0,6260.935,6647.518,72.52879,0.0
,0.0,6235.7197,6694.998,30.682838,0.0
,0.0,6199.183,6705.6016,41.247433,0.0
,0.0,6161.4033,6758.55,86.92085,0.0
,0.0,11040.02,541.9898,32.20211,0.0
,0.0,11089.173,501.73145,93.79138,0.0
,0.0,11129.502,424.59488,66.76205,0.0
,0.0,11199.154,387.96002,85.477615,0.0
,0.0,11265.627,374.45477,43.777027,0.0
,0.0,11309.979,385.51636,42.805145,0.0
,0.0,11339.795,449.2279,78.426506,0.0
,0.0,11408.898,460.46597,59.952316,0.0
,0.0,11462.623,508.12863,63.49722,0.0
,0.0,11538.765,471.2733,95.768326,0.0
,0.0,11639.711,457.14392,82.352036,0.0
,0.0,11788.071,12897.323,45.302048,0.0
,0.0,11768.122,12974.166,88.3251,0.0
,0.0,11562.422,14551.827,48.441452,0.0
,0.0,11605.015,14521.149,47.820107,0.0
,0.0,11627.457,14472.89,50.102432,0.0
,0.0,11611.823,14420.9375,58.368195,0.0
,0.0,11618.688,14336.167,80.712204,0.0
,0.0,11548.322,14297.809,78.40045,0.0
,0.0,11501.001,14227.73,68.14247,0.0
,0.0,11418.131,14247.517,88.60782,0.0
,0.0,11347.553,14186.234,74.27493,0.0
,0.0,11285.417,14210.005,55.827515,0.0
,0.0,11234.103,14203.733,45.91945,0.0
,0.0,11161.362,14244.913,98.35225,0.0
,0.0,11061.447,14234.83,77.72331,0.0
,0.0,11038.945,14175.853,42.648468,0.0
,0.0,10994.27,14111.695,80.33084,0.0
,0.0,10907.063,14131.049,97.95236,0.0
-,0.0,10827.981,14153.385,57.36271,0.0
-,0.0,10781.877,14125.716,45.52805,0.0
-,0.0,10698.584,14156.6875,99.67462,0.0
,0.0,10595.563,14113.936,92.754395,0.0
,0.0,10584.549,14042.879,50.58987,0.0
,0.0,10553.928,13986.338,71.84331,0.0
,0.0,10545.641,13920.666,55.53688,0.0
,0.0,10560.65,13841.272,97.79932,0.0
,0.0,10609.999,13785.297,51.395157,0.0
,0.0,10631.679,13736.772,42.319736,0.0
,0.0,10676.079,13716.124,49.04245,0.0
,0.0,10722.883,13714.565,34.074467,0.0
-,0.0,10739.886,13745.534,33.39107,0.0
-,0.0,10807.75,13758.913,82.833405,0.0
-,0.0,10852.591,13816.194,46.095222,0.0
,0.0,10836.561,13870.679,67.23165,0.0
,0.0,10790.922,13941.31,93.55875,0.0
,0.0,3260.704,14368.548,34.68786,0.0
,0.0,13726.26,14623.711,92.60704,0.0
,0.0,13747.075,14536.0205,87.0986,0.0
,0.0,13798.9375,14458.536,84.39216,0.0
,0.0,13773.998,14375.454,82.32312,0.0
,0.0,5056.875,2839.5823,93.35386,0.0
,0.0,5147.963,2844.1577,84.25868,0.0
,0.0,5210.4053,2881.6667,59.735275,0.0
,0.0,5280.751,2904.8352,87.67062,0.0
,0.0,5355.4463,2903.6428,52.906685,0.0
,0.0,5399.826,2924.4897,35.294937,0.0
,0.0,5403.3,2986.6938,83.574356,0.0
,0.0,5441.713,3046.6877,58.62367,0.0
,0.0,5468.6636,3091.8489,45.314674,0.0
,0.0,7176.0493,4767.782,30.415209,0.0
,0.0,1804.8365,896.5654,45.107216,0.0
,0.0,1772.4666,948.27893,76.15778,0.0
,0.0,1729.9014,1042.6422,96.24846,0.0
,0.0,1640.7534,1033.0048,67.74223,0.0
,0.0,1569.4155,1063.6602,64.074524,0.0
,0.0,1580.8657,1138.1157,65.41909,0.0
,0.0,1524.1389,1185.9773,82.61019,0.0
,0.0,1434.1475,1239.2643,97.02715,0.0
,0.0,1411.7424,1322.3524,63.838543,0.0
,0.0,1441.6952,1396.1807,94.9275,0.0
,0.0,1499.9071,1465.1766,75.96687,0.0
,0.0,1490.5042,1549.393,82.04956,0.0
,0.0,1537.4207,1618.0977,83.36693,0.0
,0.0,1575.174,1673.8826,40.91265,0.0
,0.0,6692.615,7069.6597,83.850876,0.0
,0.0,6754.135,7028.7383,58.61627,0.0
,0.0,6790.5605,6986.1514,41.98314,0.0
,0.0,6762.1934,6923.1494,84.50506,0.0
,0.0,6764.891,6851.011,44.932617,0.0
,0.0,6801.033,6820.2583,47.85168,0.0
,0.0,6851.002,6790.301,61.751015,0.0
,0.0,6932.2153,6821.2114,83.81076,0.0
,0.0,6983.6323,6777.023,50.909912,0.0
,0.0,9383.829,10014.775,96.4621,0.0
,0.0,9384.724,9925.037,82.54629,0.0
,0.0,9343.289,9832.435,87.240295,0.0
,0.0,9374.964,9765.633,48.028408,0.0
,0.0,726.2868,6485.4766,80.76887,0.0
,0.0,714.011,6428.5923,32.445183,0.0
,0.0,753.9262,6374.9995,78.28882,0.0
-,0.0,749.4451,6278.99,86.53367,0.0
-,0.0,689.7982,6230.761,62.458836,0.0
-,0.0,11778.804,4305.9263,30.498318,0.0
,0.0,11806.875,4327.506,40.315514,0.0
,0.0,2906.7302,2068.4307,84.48784,0.0
,0.0,2983.2515,2100.1785,68.42701,0.0
,0.0,3028.6018,2162.608,78.05739,0.0
,0.0,3026.8208,2224.5225,43.159306,0.0
,0.0,3038.9387,2282.4902,70.423325,0.0
,0.0,10068.368,6842.3457,68.5509,0.0
,0.0,10135.775,6794.827,84.5106,0.0
,0.0,10196.034,6790.3125,32.285126,0.0
,0.0,10244.969,6832.3276,89.33318,0.0
,0.0,10339.896,6824.209,76.004005,0.0
,0.0,10373.058,6875.521,43.670013,0.0
,0.0,10414.932,6934.311,71.96237,0.0
,0.0,10495.832,6895.184,82.509445,0.0
,0.0,10557.457,6923.2266,51.280357,0.0
,0.0,10639.179,6957.589,98.98401,0.0
,0.0,10673.415,7048.344,90.48894,0.0
,0.0,10657.708,7127.098,61.005524,0.0
,0.0,10701.866,7180.9443,65.656235,0.0
,0.0,10706.454,7234.0723,35.48121,0.0
,0.0,10640.356,7283.354,98.59502,0.0
,0.0,10632.165,7368.7544,62.37946,0.0
,0.0,10655.02,7420.238,44.078377,0.0
,0.0,10690.201,7437.619,33.86218,0.0
,0.0,10715.203,7473.5244,41.697735,0.0
,0.0,10782.333,7499.936,76.74565,0.0
,0.0,10848.918,7465.47,65.190125,0.0
,0.0,10889.964,7412.964,62.11742,0.0
,0.0,8040.81,5689.8545,41.525,0.0
,0.0,7973.327,5686.453,87.34433,0.0
,0.0,7906.727,5632.1616,78.58273,0.0
,0.0,7838.4624,5618.871,60.404736,0.0
,0.0,7755.0347,5614.6074,96.28685,0.0
,0.0,7698.651,5575.8574,40.183018,0.0
,0.0,7650.2783,5551.769,53.223537,0.0
,0.0,7657.902,5471.577,88.92439,0.0
,0.0,7622.816,5415.8413,33.051476,0.0
,0.0,7571.6772,5395.9204,68.69415,0.0
,0.0,7516.1104,5412.376,46.88018,0.0
,0.0,7451.453,5442.805,78.22627,0.0
,0.0,7377.362,5401.8438,88.75275,0.0
,0.0,7289.341,5389.58,87.13856,0.0
,0.0,7210.838,5356.049,83.54329,0.0
,0.0,7156.951,5329.628,34.107388,0.0
,0.0,7089.348,5337.3887,98.5671,0.0
,0.0,4596.574,12018.476,96.68828,0.0
,0.0,4606.9756,11934.969,52.975254,0.0
,0.0,4575.0444,11902.488,37.122635,0.0
,0.0,4534.927,11880.884,53.933144,0.0
,0.0,4487.1704,11856.885,51.49063,0.0
,0.0,4458.851,11813.373,41.5588,0.0
,0.0,4392.723,11811.5205,89.00627,0.0
,0.0,4303.3604,11754.562,93.244,0.0
,0.0,4230.903,11790.756,67.792,0.0
,0.0,3739.4668,7231.53,97.95884,0.0
,0.0,3756.098,7295.774,31.805357,0.0
,0.0,3730.9736,7357.865,98.35266,0.0
,0.0,3744.9062,7438.7446,53.114517,0.0
,0.0,3689.7996,7493.644,97.70308,0.0
,0.0,3675.176,7575.692,51.402283,0.0
,0.0,3633.0596,7591.496,37.77638,0.0
,0.0,3583.0496,7629.39,87.39558,0.0
,0.0,4178.339,8604.852,54.12993,0.0
,0.0,4151.71,8556.004,56.503403,0.0
,0.0,4117.9653,8494.882,76.782265,0.0
,0.0,4068.246,8456.86,46.305935,0.0
,0.0,4027.2837,8433.925,40.455685,0.0
-,0.0,3979.1843,8437.4795,53.651318,0.0
-,0.0,3926.7512,8483.353,69.21211,0.0
-,0.0,3842.1194,8442.376,86.67664,0.0
,0.0,3784.7002,8470.436,33.254616,0.0
,0.0,3783.846,8529.772,68.51628,0.0
,0.0,3746.2256,8566.654,34.163113,0.0
,0.0,11386.279,13727.479,52.915203,0.0
,0.0,11369.822,13658.007,87.46113,0.0
,0.0,11332.168,13578.119,86.96098,0.0
,0.0,11268.889,13532.393,50.684525,0.0
,0.0,11280.232,13474.184,64.84934,0.0
,0.0,11279.353,13394.487,87.15944,0.0
,0.0,11241.668,13318.582,81.249054,0.0
,0.0,11205.871,13271.363,37.22999,0.0
,0.0,10446.02,1566.0426,54.910004,0.0
,0.0,10456.6875,1507.4098,57.370308,0.0
,0.0,8614.833,5683.346,35.358994,0.0
,0.0,8593.877,5647.31,45.430115,0.0
,0.0,8582.063,5607.9717,31.433699,0.0
,0.0,11680.694,8032.8916,71.55214,0.0
,0.0,11770.422,8039.0244,99.15918,0.0
,0.0,11842.172,8076.37,57.64778,0.0
,0.0,11880.405,8115.919,47.410507,0.0
,0.0,11896.383,8164.053,52.48127,0.0
,0.0,11886.946,8214.473,42.32769,0.0
,0.0,11900.847,8294.681,86.167786,0.0
,0.0,11957.256,8313.811,32.238163,0.0
,0.0,11998.953,8323.493,51.110687,0.0
,0.0,6746.202,3641.8364,80.71542,0.0
,0.0,6755.114,3718.8235,55.982086,0.0
,0.0,6797.978,3751.4382,47.499557,0.0
,0.0,6855.6313,3769.7593,68.82759,0.0
,0.0,6947.0723,3784.6992,84.53223,0.0
,0.0,6987.3535,3735.316,42.833004,0.0
,0.0,7022.9434,3698.3914,56.056824,0.0
,0.0,7036.7227,3656.676,31.805523,0.0
,0.0,7051.747,3622.1216,42.391136,0.0
,0.0,7073.91,3571.8298,51.247215,0.0
,0.0,7040.885,3517.903,75.1889,0.0
,0.0,11173.311,4703.901,62.02758,0.0
,0.0,11094.329,4729.6284,81.50661,0.0
,0.0,11070.067,4795.1343,58.11479,0.0
,0.0,11035.511,4865.595,92.96936,0.0
,0.0,11038.207,4936.8047,49.008286,0.0
,0.0,11023.811,4981.9575,40.92177,0.0
,0.0,11034.354,5035.564,67.354355,0.0
,0.0,11069.063,5107.3345,91.77603,0.0
,0.0,11110.524,5173.508,47.419086,0.0
,0.0,11075.521,5219.3003,58.874264,0.0
EPIC NINJA,0.0,11064.575,5278.2007,51.427704,0.0
-,0.0,11102.662,5318.0283,50.579094,0.0
-,0.0,11103.674,5372.1714,57.31431,0.0
-,0.0,11116.966,5448.1484,96.93961,0.0
,0.0,11113.359,5531.478,55.496475,0.0
,0.0,11160.707,5574.0566,71.58075,0.0
,0.0,11199.478,5623.9683,53.835915,0.0
,0.0,11283.215,5654.342,94.24921,0.0
,0.0,5623.021,2606.8262,30.32645,0.0
,0.0,5659.498,2591.9636,48.13333,0.0
,0.0,5705.4297,2591.1714,34.84743,0.0
,0.0,5752.4263,2560.5208,64.17761,0.0
,0.0,5790.884,2485.8237,80.32914,0.0
,0.0,13919.194,1039.7675,77.73553,0.0
,0.0,13990.474,1074.3513,70.81556,0.0
,0.0,14021.969,1129.0756,55.076263,0.0
,0.0,14036.48,1183.8026,55.645424,0.0
,0.0,14073.042,1217.1975,35.0702,0.0
,0.0,14074.728,1264.3595,59.282272,0.0
,0.0,8531.234,3936.2227,54.935863,0.0
,0.0,11796.221,8868.448,88.51528,0.0
,0.0,3845.552,14626.786,62.094025,0.0
,0.0,3893.655,14654.55,44.674976,0.0
,0.0,3921.058,14685.769,32.530453,0.0
,0.0,3916.4543,14727.518,49.97293,0.0
,0.0,3923.3562,14771.686,39.138165,0.0
,0.0,3940.1394,14816.859,56.879555,0.0
,0.0,9213.102,11033.882,78.2128,0.0
,0.0,9207.975,10969.143,50.39061,0.0
,0.0,9228.12,10899.437,93.07353,0.0
,0.0,9213.387,10810.07,74.82658,0.0
,0.0,9258.007,10749.6045,73.771416,0.0
,0.0,9286.93,10689.858,57.680626,0.0
,0.0,3220.9807,358.31522,96.11356,0.0
,0.0,3155.8948,326.2858,40.76224,0.0
,0.0,3108.1614,326.05634,42.427303,0.0
,0.0,12855.926,4966.595,90.179344,0.0
,0.0,12904.56,5029.759,60.94717,0.0
,0.0,12910.93,5102.4214,84.45434,0.0
,0.0,12900.788,5189.6147,89.86638,0.0
,0.0,12895.471,5262.9966,49.369648,0.0
,0.0,12929.141,5320.685,83.6179,0.0
,0.0,12966.946,5412.221,84.42332,0.0
,0.0,13050.306,5430.567,85.30347,0.0
,0.0,13133.552,5416.096,71.61569,0.0
,0.0,13180.887,5443.211,37.479168,0.0
,0.0,13216.414,5477.3125,54.04861,0.0
,0.0,13263.14,5492.6465,37.86917,0.0
,0.0,3475.54,13902.212,51.487206,0.0
,0.0,3564.9243,13875.281,99.01509,0.0
,0.0,3596.819,13800.593,47.47909,0.0
,0.0,3101.0972,4278.3916,66.62788,0.0
,0.0,3123.1772,4347.7393,67.21282,0.0
,0.0,3162.76,4379.843,30.291212,0.0
,0.0,3229.8552,4369.7285,98.23032,0.0
,0.0,3290.7278,4398.211,33.7919,0.0
,0.0,3347.0227,4412.7837,73.95186,0.0
,0.0,3412.9111,4367.928,70.8604,0.0
,0.0,3463.8394,4379.3403,33.186394,0.0
,0.0,3515.2854,4386.9,69.78728,0.0
,0.0,3596.8225,4359.9263,86.2665,0.0
,0.0,3674.893,4406.772,92.265854,0.0
,0.0,3737.441,4420.1987,35.63284,0.0
,0.0,3795.8757,4417.882,75.74241,0.0
,0.0,3851.587,4439.139,41.617577,0.0
,0.0,3908.3147,4478.349,94.19561,0.0
,0.0,3952.4192,4526.958,36.447464,0.0
,0.0,4012.0137,4579.0425,99.70968,0.0
,0.0,3989.5715,4678.8896,88.726715,0.0
,0.0,4038.4417,4735.2305,45.76547,0.0
,0.0,4034.721,4777.537,36.804867,0.0
,0.0,3985.2656,13873.116,68.08525,0.0
,0.0,4051.665,13831.067,81.03611,0.0
,0.0,4120.751,13837.21,55.138855,0.0
,0.0,4192.0825,13832.232,79.67203,0.0
,0.0,4278.0815,13793.642,95.44388,0.0
,0.0,4311.702,13709.744,81.54773,0.0
,0.0,4360.433,13666.59,46.239105,0.0
,0.0,2627.7603,10060.418,77.1628,0.0
,0.0,2666.7498,10019.479,35.46717,0.0
,0.0,2692.3838,9986.263,36.42691,0.0
,0.0,2755.1953,9989.159,89.20822,0.0
,0.0,2858.3147,9970.4,86.389404,0.0
,0.0,2567.2842,9099.923,45.596855,0.0
,0.0,2497.3596,9074.634,91.163445,0.0
,0.0,2466.2522,8992.394,70.84127,0.0
,0.0,2392.772,8964.986,83.52314,0.0
,0.0,2332.1282,8876.722,94.28147,0.0
,0.0,2246.4,8892.48,78.36876,0.0
,0.0,11601.501,8436.445,89.70912,0.0
,0.0,11565.193,8491.992,42.9852,0.0
,0.0,11550.431,8558.359,72.03079,0.0
